customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
5964,17769,0.23429319371727747,5.154375000000001,7,22,20.32937500000001,43.925,17.992500000000003,7.045000000000001,1.666875,0.845,8.194999999999999,0.0,16.0,4,7
5965,17785,0.27225130890052357,1.7325,5,18,19.3825,55.212500000000006,5.077500000000001,14.97,5.3575,0.0,0.0,0.0,4.0,1,2
5966,17789,0.1099476439790576,12.92,2,11,8.62,0.0,34.39,47.01,9.98,0.0,0.0,0.0,1.0,2,6
5967,17790,0.19255381035485744,8.013333333333334,7,18,11.940000000000005,16.21,19.293333333333333,23.455,2.7516666666666665,0.0,26.35333333333333,0.0,6.0,8,3
5968,17796,0.23560209424083772,6.39,2,17,46.17,0.0,47.13,6.7,0.0,0.0,0.0,0.0,1.0,8,3
5969,17797,0.08551483420593367,0.21,1,11,8.37,0.0,14.595,11.765,0.0,0.0,65.27000000000001,0.0,2.0,7,8
5970,17799,0.19837114601512507,5.62,6,12,10.256666666666666,6.266666666666667,20.676666666666662,28.683333333333337,2.85,0.0,31.26333333333333,0.0,3.0,8,3
5971,17802,0.1630017452006981,1.7440000000000002,3,14,18.364,40.82000000000001,18.204,22.612,0.0,0.0,0.0,0.0,5.0,1,2
5972,17807,0.13089005235602094,0.0,1,21,23.86,39.31,26.1,10.73,0.0,0.0,0.0,0.0,1.0,1,2
5973,17808,0.23211169284467714,5.76,3,18,27.705,46.1175,18.22,6.8675,1.09,0.0,0.0,0.0,4.0,1,2
5974,17812,0.31239092495637,2.6133333333333333,5,21,29.850000000000005,33.803333333333335,17.80333333333333,15.373333333333331,3.1666666666666665,0.0,0.0,0.0,3.0,1,2
5975,17815,0.13787085514834208,18.99,1,11,13.25,3.73,14.47,7.97,60.58,0.0,0.0,0.0,1.0,0,0
5977,17817,0.3216986620127982,5.963333333333334,2,20,30.096666666666668,19.34,24.56,20.746666666666663,5.253333333333333,0.0,0.0,0.0,3.0,8,3
5978,17820,0.38917975567190227,6.195,3,23,35.335,0.0,15.715,8.76,4.154999999999999,0.0,36.045,0.0,2.0,8,3
5979,17822,0.4220892545499875,1.51,7,21,12.582857142857142,58.94,8.515714285714285,5.161428571428571,1.9842857142857144,0.0,3.812857142857143,9.008571428571427,7.0,1,2
5980,17829,0.2460732984293194,1.31,5,22,29.605,0.0,70.395,0.0,0.0,0.0,0.0,0.0,2.0,5,1
5981,17831,0.030831878999418263,8.656666666666666,4,10,1.9266666666666667,0.0,0.0,23.736666666666668,6.833333333333333,0.0,67.5,0.0,3.0,7,8
5983,17835,0.12390924956369984,1.46,6,13,43.69,23.05,18.45,14.81,0.0,0.0,0.0,0.0,1.0,8,3
5984,17836,0.3542757417102967,4.025,4,19,28.075,30.96,24.725,13.835,1.07,1.335,0.0,0.0,2.0,1,2
5985,17838,0.11692844677137873,27.72,7,21,12.39,0.0,3.64,60.27,23.69,0.0,0.0,0.0,1.0,2,6
5986,17839,0.16230366492146597,1.75,1,23,28.86,3.325,62.49,5.32,0.0,0.0,0.0,0.0,2.0,5,1
5987,17841,0.3472949389179756,26.32,4,10,30.59,0.0,9.46,48.14,11.81,0.0,0.0,0.0,1.0,2,6
5988,17842,0.19895287958115185,7.657500000000001,4,17,5.9225,0.0,43.505,47.8175,2.755,0.0,0.0,0.0,4.0,2,6
5989,17846,0.2460732984293194,17.415,1,14,18.975,23.765,19.275,20.205,17.78,0.0,0.0,0.0,2.0,8,3
5990,17848,0.3368237347294939,20.71,4,2,64.47999999999999,0.0,24.04,0.0,11.48,0.0,0.0,0.0,2.0,8,3
5991,17850,0.3193717277486911,1.9966666666666668,3,0,15.13,19.436666666666667,23.73333333333333,23.293333333333333,4.293333333333334,12.776666666666666,0.0,1.336666666666667,3.0,8,3
5992,17853,0.22164048865619546,0.0,2,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
5993,17854,0.14485165794066318,17.79,1,18,25.43,31.585,19.66,2.0,19.185,2.14,0.0,0.0,2.0,1,2
5994,17856,0.24956369982547993,3.65,6,1,32.73,33.78,16.14,10.38,6.98,0.0,0.0,0.0,1.0,1,2
5995,17857,0.12623618382780685,7.77,4,10,7.010000000000001,21.72,20.51,27.026666666666667,23.73333333333333,0.0,0.0,0.0,3.0,8,3
5996,17860,0.15462478184991274,9.92,7,14,11.328,5.489999999999999,14.808000000000002,6.436,20.808,1.974,19.682,19.468,5.0,8,3
5997,17865,0.17556719022687609,5.264,2,23,9.39,53.078,17.782,2.95,2.814,0.0,13.982,0.0,5.0,1,2
5998,17870,0.6073298429319371,1.891875,3,19,21.75,57.16625,7.680625,8.655624999999999,3.17125,1.578125,0.0,0.0,16.0,4,7
5999,17886,0.12949389179755674,2.242,2,16,50.946,0.0,23.794,23.654000000000003,1.604,0.0,0.0,0.0,5.0,8,3
6000,17891,0.14485165794066318,6.49,1,20,15.79,0.0,49.02,14.61,20.58,0.0,0.0,0.0,1.0,5,1
6001,17892,0.008726003490401396,1.77,6,14,0.0,0.0,0.0,0.0,10.71,0.0,89.28999999999999,0.0,2.0,7,8
6002,17894,0.07085514834205933,2.5940000000000003,5,22,16.26,1.488,24.616000000000003,5.802,0.0,0.0,51.83399999999999,0.0,5.0,7,8
6003,17899,0.3472949389179756,5.045,6,9,26.735,44.845,4.175,20.945,3.3,0.0,0.0,0.0,2.0,1,2
6004,17901,0.3077370564281559,6.976666666666667,2,14,18.183333333333334,8.16,40.09,25.883333333333336,7.69,0.0,0.0,0.0,3.0,8,3
6005,17904,0.1505632238616532,12.275454545454544,7,9,11.756363636363636,14.183636363636364,21.42636363636364,11.605454545454544,1.3972727272727274,0.0,39.63363636363636,0.0,11.0,4,7
6006,17915,0.1099476439790576,10.09,7,12,77.34,22.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3
6007,17916,0.14904013961605586,4.691999999999999,7,17,30.168,17.759,25.238,21.831,2.345,2.655,0.0,0.0,10.0,4,7
6008,17926,0.20767888307155324,5.238333333333334,2,14,44.675,41.55666666666667,8.525,5.241666666666666,0.0,0.0,0.0,0.0,6.0,1,2
6009,17932,0.2914485165794066,3.9575,5,23,28.3725,29.9875,28.8325,12.8125,0.0,0.0,0.0,0.0,4.0,1,2
6010,17936,0.08900523560209425,2.74,7,22,54.02,0.0,43.57,2.41,0.0,0.0,0.0,0.0,1.0,8,3
6011,17937,0.2914485165794066,1.56,6,13,26.705,25.825,31.57,5.985,9.92,0.0,0.0,0.0,2.0,8,3
6012,17939,0.22164048865619546,0.0,4,9,38.48,0.0,61.52,0.0,0.0,0.0,0.0,0.0,1.0,5,1
6013,17940,0.13438045375218152,1.54,1,17,14.54,0.0,75.375,7.98,2.105,0.0,0.0,0.0,2.0,5,1
6014,17942,0.31239092495637,8.88,3,21,51.26,0.0,27.72,18.54,0.0,2.47,0.0,0.0,1.0,8,3
6015,17943,0.1598105210670656,2.232857142857143,5,0,35.262857142857136,19.27857142857143,29.191428571428577,4.952857142857143,2.361428571428572,1.052857142857143,4.605714285714286,3.2885714285714287,7.0,8,3
6016,17950,0.02617801047120419,4.48,2,18,0.0,8.2,91.8,0.0,0.0,0.0,0.0,0.0,1.0,5,1
6017,17951,0.2705061082024433,4.65,7,21,15.59,15.41,24.9,15.13,28.96,0.0,0.0,0.0,1.0,8,3
6018,17952,0.22396742292030253,2.543333333333333,4,20,32.473333333333336,41.763333333333335,25.766666666666666,0.0,0.0,0.0,0.0,0.0,3.0,1,2
6019,17955,0.24956369982547993,7.52,3,15,67.775,7.37,7.62,5.265,5.19,0.0,6.785,0.0,2.0,8,3
6020,17957,0.22978475858057007,8.784999999999998,3,12,31.041666666666668,25.46,24.96666666666667,13.438333333333333,2.8466666666666662,2.25,0.0,0.0,6.0,8,3
6021,17963,0.2006980802792321,13.096666666666666,6,19,25.906666666666663,23.540000000000003,15.26,14.376666666666669,0.0,0.0,20.923333333333336,0.0,3.0,8,3
6022,17966,0.09133216986620127,2.6833333333333336,4,21,8.466666666666667,89.14666666666666,2.3866666666666667,0.0,0.0,0.0,0.0,0.0,3.0,1,2
6023,17969,0.08900523560209425,14.98,1,16,19.0,0.0,3.3,0.0,6.48,0.0,71.22,0.0,1.0,7,8
6024,17970,0.33333333333333337,4.863333333333333,1,21,42.91,12.273333333333332,23.46,17.30333333333333,4.050000000000001,0.0,0.0,0.0,3.0,8,3
6026,17974,0.005235602094240836,0.0,6,17,14.245,0.0,0.0,0.0,0.0,0.0,85.755,0.0,2.0,7,8
6027,17976,0.13787085514834208,4.71,6,23,10.79,0.0,52.59,36.62,0.0,0.0,0.0,0.0,1.0,5,1
6028,17977,0.11692844677137873,0.0,7,21,33.32,6.91,24.24,35.53,0.0,0.0,0.0,0.0,1.0,8,3
6029,17978,0.37521815008726006,11.31,5,13,19.95,37.0,11.44,20.06,11.55,0.0,0.0,0.0,1.0,1,2
6030,17979,0.2094240837696335,3.0,2,22,26.175,31.44,8.9025,24.102500000000003,9.385000000000002,0.0,0.0,0.0,4.0,1,2
6031,17983,0.22862129144851662,17.755,4,21,28.81,0.0,45.74,25.45,0.0,0.0,0.0,0.0,2.0,8,3
6032,17985,0.3036649214659686,2.905,1,23,25.91,30.0125,35.85,3.965,4.265,0.0,0.0,0.0,4.0,1,2
6033,17989,0.193717277486911,2.22,7,23,68.96,21.82,9.22,0.0,0.0,0.0,0.0,0.0,1.0,8,3
6034,17990,0.39267015706806285,11.565,1,2,21.175,47.345,8.985,6.960000000000001,5.44,0.0,10.095,0.0,2.0,1,2
6035,17992,0.2774869109947644,8.755,4,12,22.605,48.165000000000006,13.73,5.77,6.565,3.165,0.0,0.0,2.0,1,2
6036,17994,0.20535194880744617,5.916666666666667,7,20,7.006666666666668,32.906666666666666,37.38,12.426666666666668,10.276666666666666,0.0,0.0,0.0,3.0,1,2
6037,17997,0.0331588132635253,0.0,6,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
6038,17998,0.12390924956369984,-0.33,2,23,4.74,0.0,15.49,0.0,0.0,0.0,79.77,0.0,1.0,7,8
6039,17999,0.06806282722513088,12.94,3,20,10.7,2.57,36.95,49.78,0.0,0.0,0.0,0.0,1.0,2,6
6040,18000,0.6335078534031413,6.67625,7,20,27.335,55.6,9.01875,2.40625,0.64875,3.7275,1.265,0.0,8.0,1,2
6042,18009,0.13438045375218152,0.89,3,21,10.665,61.695,3.78,20.59,3.27,0.0,0.0,0.0,2.0,1,2
6043,18011,0.46596858638743455,9.166666666666666,6,23,26.08333333333333,5.353333333333333,23.706666666666667,23.56,18.94666666666667,0.0,2.353333333333333,0.0,3.0,8,3
6044,18014,0.5194880744618965,3.0033333333333334,2,19,24.65333333333333,52.10333333333333,8.92,8.696666666666665,5.623333333333334,0.0,0.0,0.0,3.0,1,2
6045,18017,0.25654450261780104,2.615,5,20,18.5175,23.555,23.7375,9.375,16.89,0.0,7.925000000000001,0.0,4.0,8,3
6046,18021,0.31239092495637,8.38,1,10,19.5025,14.7275,36.3275,21.02,7.4725,0.0,0.95,0.0,4.0,8,3
6047,18025,0.2914485165794066,2.26,1,22,24.85,11.41,31.74,32.01,0.0,0.0,0.0,0.0,1.0,8,3
6048,18026,0.16230366492146597,14.12,6,12,16.465,35.595,17.97,25.065,4.905,0.0,0.0,0.0,2.0,1,2
6049,18028,0.18374470206930943,2.494285714285714,3,10,21.75142857142857,56.08428571428572,12.45285714285714,7.102857142857142,1.9514285714285715,0.6628571428571428,0.0,0.0,7.0,1,2
6050,18035,0.20593368237347295,5.435,7,22,23.77,47.3475,12.7275,0.0,7.6625,0.0,0.0,6.047499999999999,4.0,1,2
6052,18040,0.25654450261780104,7.564999999999999,4,12,29.755,21.435,48.81,0.0,0.0,0.0,0.0,0.0,2.0,8,3
6053,18042,0.21465968586387435,11.28,4,11,0.0,0.0,0.0,83.53,16.47,0.0,0.0,0.0,1.0,2,6
6054,18043,0.0568935427574171,0.808,1,11,11.198,0.0,8.164,4.322,3.41,0.0,72.908,0.0,5.0,7,8
6055,18048,0.1099476439790576,2.46,2,10,17.76,5.22,77.03,0.0,0.0,0.0,0.0,0.0,1.0,5,1
6056,18049,0.2262943571844095,6.366666666666666,6,13,27.17,33.03333333333334,18.71333333333333,15.93,5.153333333333333,0.0,0.0,0.0,3.0,1,2
6057,18052,0.34496800465386845,20.496666666666663,2,18,6.81,40.45,15.61,37.126666666666665,0.0,0.0,0.0,0.0,3.0,1,2
6058,18055,0.2611983711460151,6.22,2,11,45.73,16.516666666666666,15.663333333333332,15.556666666666665,6.529999999999999,0.0,0.0,0.0,3.0,8,3
6059,18058,0.10296684118673649,5.3,7,11,27.01,21.3,30.55,0.0,0.0,0.0,21.13,0.0,1.0,8,3
6060,18059,0.012216404886561956,0.41,1,14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
6061,18060,0.24956369982547993,4.65,4,23,20.49,30.21,16.68,16.625,0.0,0.0,15.995,0.0,2.0,1,2
6062,18062,0.02617801047120419,4.61,3,10,1.0975,0.0,0.0,0.0,0.0,0.0,98.9025,0.0,4.0,7,8
6063,18066,0.22164048865619546,3.66,4,12,15.09,32.57,38.17,0.0,2.81,11.36,0.0,0.0,1.0,1,2
6064,18067,0.28970331588132636,8.6675,2,3,17.86,24.380000000000003,36.55500000000001,14.8425,0.3525,0.0,0.0,6.01,4.0,8,3
6065,18071,0.16753926701570682,6.4,1,21,21.7825,0.0,42.495,28.14,7.5825,0.0,0.0,0.0,4.0,8,3
6066,18075,0.11692844677137873,2.83,7,2,0.0,0.0,0.0,0.0,11.03,0.0,88.97,0.0,2.0,7,8
6067,18077,0.2006980802792321,3.17,1,22,23.94,25.26,32.94,8.95,8.91,0.0,0.0,0.0,1.0,8,3
6068,18078,0.13787085514834208,0.95,7,10,19.15,69.92,0.0,5.23,5.7,0.0,0.0,0.0,1.0,1,2
6069,18079,0.18324607329842932,1.86,1,15,26.605,24.255,21.04,24.715,3.395,0.0,0.0,0.0,2.0,8,3
6070,18081,0.17277486910994766,10.57,1,23,13.55,15.82,10.42,32.68,0.0,13.44,14.09,0.0,1.0,8,3
6071,18082,0.16719022687609075,2.398,6,10,23.496,49.246,13.173999999999998,9.208,4.582,0.294,0.0,0.0,5.0,1,2
6072,18087,0.2024432809773124,4.5575,5,10,28.5175,0.0,42.075,27.275,2.1325,0.0,0.0,0.0,4.0,8,3
6073,18091,0.0331588132635253,24.46,2,15,0.0,0.0,16.0,33.45,0.0,0.0,50.55,0.0,1.0,7,8
6075,18093,0.06573589296102383,3.28,1,9,0.0,0.7233333333333333,12.823333333333332,3.3466666666666662,3.793333333333333,0.0,79.31333333333333,0.0,3.0,7,8
6076,18096,0.38219895287958117,17.93,4,13,14.02,0.0,4.01,80.21,1.75,0.0,0.0,0.0,1.0,2,6
6077,18097,0.14485165794066318,8.59,2,16,14.82,0.0,6.78,13.82,56.18,0.0,0.0,0.0,1.0,0,0
6078,18098,0.5008726003490401,84.28,6,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
6079,18099,0.2181500872600349,13.145,1,11,35.955,19.905,27.025,17.105,0.0,0.0,0.0,0.0,2.0,8,3
6080,18101,0.2123327515997673,3.306666666666667,2,20,0.0,1.3866666666666667,0.0,95.17,3.4433333333333334,0.0,0.0,0.0,3.0,2,6
6081,18104,0.20767888307155324,1.245384615384615,2,10,22.399230769230773,15.32,60.75461538461539,1.21,0.3153846153846154,0.0,0.0,0.0,13.0,4,7
6082,18117,0.19837114601512507,0.44,7,17,6.626666666666666,21.116666666666667,10.746666666666664,32.586666666666666,1.0366666666666666,27.883333333333336,0.0,0.0,3.0,9,5
6083,18120,0.33333333333333337,100.0,1,23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
6084,18121,0.13089005235602094,0.0,3,16,11.51,55.37,18.74,0.0,0.0,14.38,0.0,0.0,1.0,1,2
6085,18122,0.15881326352530542,7.395,7,20,7.555,0.0,64.265,28.185,0.0,0.0,0.0,0.0,2.0,5,1
6086,18124,0.31239092495637,20.64,5,17,6.44,0.85,22.79,20.16,0.0,0.0,49.76,0.0,1.0,8,3
6087,18125,0.24258289703315883,8.29,7,21,11.21,8.61,77.87,2.31,0.0,0.0,0.0,0.0,1.0,5,1
6088,18126,0.2611983711460151,6.19,7,22,26.723333333333333,50.703333333333326,17.636666666666667,0.0,4.933333333333334,0.0,0.0,0.0,3.0,1,2
6089,18129,0.10296684118673649,2.76,1,20,1.27,34.29,19.42,37.21,7.8,0.0,0.0,0.0,1.0,2,6
6091,18131,0.08900523560209425,0.0,3,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
6092,18132,0.13787085514834208,1.72,7,21,16.5,53.64,13.27,7.26,4.58,0.0,4.74,0.0,1.0,1,2
6094,18134,0.11169284467713789,4.19,1,15,20.512500000000003,0.0,54.32000000000001,24.5125,0.655,0.0,0.0,0.0,4.0,5,1
6095,18138,0.22862129144851662,100.0,5,14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,4
6096,18140,0.15881326352530542,8.35,7,12,35.4,14.49,28.21,21.9,0.0,0.0,0.0,0.0,1.0,8,3
6097,18141,0.09598603839441536,2.855,7,13,14.535,11.59,30.9,27.745,1.43,13.81,0.0,0.0,2.0,8,3
6098,18143,0.45433391506689935,3.01,5,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8,3
6099,18146,0.27190226876090756,2.652,2,12,16.576,17.822000000000003,36.532,21.546,6.682,0.844,0.0,0.0,5.0,8,3
6100,18151,0.38568935427574175,4.07,6,10,13.4,4.525,25.7,15.69,15.025,0.0,0.0,25.66,2.0,8,3
6101,18153,0.5125072716695753,1.356666666666667,2,21,17.983333333333334,37.06,17.543333333333333,19.40333333333333,2.1566666666666667,0.0,5.846666666666667,0.0,3.0,1,2
6103,18157,0.11692844677137873,1.22,7,23,53.54,7.93,23.4,4.25,10.89,0.0,0.0,0.0,1.0,8,3
6104,18158,0.2914485165794066,7.24,2,20,20.52,0.0,38.8,37.36,3.33,0.0,0.0,0.0,1.0,8,3
6106,18160,0.0331588132635253,0.0,1,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,5,1
6107,18166,0.18534031413612567,2.372,4,10,23.222,13.956,18.606,26.630000000000003,2.35,13.377,0.0,0.0,10.0,4,7
6108,18176,0.3193717277486911,4.936000000000001,3,23,17.512,4.824,43.268,17.314,5.894,2.826,0.0,8.362,5.0,8,3
6109,18181,0.14485165794066318,4.12,1,9,25.81,0.0,22.48,30.42,21.29,0.0,0.0,0.0,1.0,8,3
6110,18182,0.12158231529959279,11.913333333333332,7,22,28.099999999999994,0.0,29.71,19.066666666666663,7.913333333333334,4.526666666666666,10.683333333333332,0.0,3.0,8,3
6111,18185,0.15532286212914487,3.895,5,20,23.1225,20.4675,25.245,16.3675,13.3575,1.1525,0.2825,0.0,4.0,8,3
6112,18189,0.3158813263525306,4.4350000000000005,6,21,22.11,52.53999999999999,11.705,8.34,1.525,0.0,3.78,0.0,4.0,1,2
6113,18193,0.24258289703315883,9.126666666666669,1,11,41.78333333333333,0.0,19.83333333333333,38.38666666666666,0.0,0.0,0.0,0.0,3.0,8,3
6114,18196,0.05061082024432809,33.07,2,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,5,1
6115,18198,0.17277486910994766,25.16,7,19,30.75,20.52,8.17,27.82,12.75,0.0,0.0,0.0,1.0,8,3
6116,18199,0.09598603839441536,0.0,1,12,12.67,0.0,52.91,0.0,34.42,0.0,0.0,0.0,1.0,5,1
6117,18200,0.156195462478185,1.02,1,21,9.3025,11.60125,18.235,10.6275,6.5775,0.39125,43.265,0.0,8.0,4,7
6118,18208,0.17975567190226877,10.435,6,14,28.24,33.72,21.29,4.935,11.82,0.0,0.0,0.0,2.0,1,2
6119,18210,0.31064572425828973,19.935,3,22,19.1275,48.545,23.6875,3.7275,4.9125,0.0,0.0,0.0,4.0,1,2
6120,18214,0.45898778359511344,1.5766666666666669,1,22,30.346666666666664,44.28,5.453333333333333,15.913333333333334,2.473333333333333,0.0,1.5366666666666668,0.0,3.0,1,2
6121,18217,0.2705061082024433,8.425,1,0,22.125,44.405,10.995,7.785,11.47,0.0,0.0,3.22,2.0,1,2
6122,18219,0.2530541012216405,0.315,1,10,6.365,84.99000000000001,3.54,5.11,0.0,0.0,0.0,0.0,2.0,1,2
6123,18221,0.16579406631762653,21.91,1,19,13.0,19.03,40.82,27.15,0.0,0.0,0.0,0.0,1.0,8,3
6124,18222,0.20767888307155324,5.01,6,18,30.43,28.54,26.81,6.79,7.43,0.0,0.0,0.0,1.0,1,2
6125,18223,0.6125654450261779,8.31,1,22,24.87,8.99,38.52,14.22,13.4,0.0,0.0,0.0,1.0,8,3
6126,18224,0.13089005235602094,0.3,1,23,18.55,60.72,20.73,0.0,0.0,0.0,0.0,0.0,1.0,1,2
6127,18225,0.10296684118673649,35.6,6,18,81.95,0.0,0.0,18.05,0.0,0.0,0.0,0.0,1.0,8,3
6128,18226,0.18254799301919722,9.576,2,9,10.316,5.348000000000001,49.638,30.212,4.486,0.0,0.0,0.0,5.0,5,1
6129,18231,0.3961605584642234,9.803333333333333,1,14,67.20666666666666,0.0,2.013333333333333,25.666666666666668,5.116666666666666,0.0,0.0,0.0,3.0,8,3
6130,18234,0.07504363001745201,0.0,6,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3
6131,18235,0.20767888307155324,1.38,1,17,27.52,0.0,60.75,4.55,0.0,7.18,0.0,0.0,1.0,5,1
6132,18236,0.12041884816753928,13.885,7,9,4.0025,14.33,20.3125,19.4125,18.5525,0.0,23.385,0.0,4.0,8,3
6133,18240,0.2988399548300996,2.49,2,16,24.67,42.69823529411765,13.568823529411766,8.472352941176469,9.593529411764706,0.7205882352941175,0.2764705882352941,0.0,17.0,4,7
6134,18257,0.38452588714368824,8.71,1,16,27.72666666666667,0.0,30.09,25.48333333333333,11.616666666666667,0.42,0.0,2.3233333333333337,3.0,8,3
6135,18260,0.031413612565445025,15.02,2,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,2,6
6136,18264,0.15183246073298431,0.64,4,22,25.6475,33.525000000000006,22.2575,9.5475,8.4725,0.55,0.0,0.0,4.0,1,2
6137,18268,0.3775450843513671,5.696666666666666,1,11,39.54666666666667,19.42,18.19,21.776666666666667,1.07,0.0,0.0,0.0,3.0,8,3
6138,18271,0.25654450261780104,9.83,2,12,34.61,25.48,18.536666666666665,8.483333333333334,1.7766666666666666,0.0,0.0,5.826666666666667,3.0,8,3
6139,18274,0.0331588132635253,11.59,3,14,0.0,0.0,90.09,9.91,0.0,0.0,0.0,0.0,1.0,5,1
6140,18275,0.39267015706806285,6.13,1,22,27.665,5.695,12.16,23.825000000000003,5.85,1.08,23.72,0.0,2.0,8,3
6141,18277,0.15881326352530542,1.5433333333333337,7,20,11.699999999999998,27.936666666666667,31.98,16.346666666666668,0.0,0.0,12.033333333333331,0.0,3.0,1,2
6142,18280,0.17452006980802792,5.907500000000001,1,13,7.65,23.785,60.22,5.904999999999999,0.8425,0.0,0.0,1.595,4.0,5,1
6143,18284,0.11692844677137873,6.83,2,23,2.94,0.0,29.88,18.87,4.96,0.0,43.36,0.0,1.0,7,8
6144,18285,0.3762154076290202,3.11,1,15,49.382857142857134,0.1957142857142857,13.264285714285714,3.8042857142857134,32.72428571428571,0.6285714285714287,0.0,0.0,7.0,8,3
6145,18292,0.16230366492146597,8.59,2,21,18.4,1.3,57.55500000000001,19.645,3.095,0.0,0.0,0.0,2.0,5,1
6146,18294,0.193717277486911,5.29,1,21,8.115,10.88,14.77,16.455,3.36,0.0,46.425,0.0,2.0,7,8
6147,18296,0.13089005235602094,48.68,6,16,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
6148,18297,0.3600930773705643,2.1166666666666667,6,20,24.361666666666665,47.79166666666666,23.28833333333333,2.06,0.0,2.498333333333333,0.0,0.0,6.0,1,2
6149,18303,0.012216404886561956,4.23,3,23,0.0,0.0,0.0,0.0,16.87,0.0,83.13,0.0,1.0,7,8
6150,18304,0.1867364746945899,9.98,6,22,11.665,2.37,18.28,32.35,0.0,0.0,35.325,0.0,2.0,8,3
6151,18306,0.20593368237347295,32.9775,2,18,32.675,4.4175,36.572500000000005,10.3775,5.08,0.0,10.88,0.0,4.0,8,3
6152,18310,0.32036898529045127,1.4528571428571428,7,18,16.107142857142858,54.81,16.25,7.21,5.624285714285714,0.0,0.0,0.0,7.0,1,2
6153,18317,0.3647469458987784,1.805,1,0,21.38,5.140000000000001,36.755,23.765,12.96,0.0,0.0,0.0,2.0,8,3
6154,18319,0.38219895287958117,3.9,7,21,28.11,28.38,16.54,26.97,0.0,0.0,0.0,0.0,1.0,1,2
6156,18321,0.23909249563699825,5.65,7,21,22.2,45.095,13.005,0.0,19.7,0.0,0.0,0.0,2.0,1,2
6157,18323,0.22582897033158816,9.146,1,0,30.78,31.086,26.380000000000003,1.994,3.944,0.0,0.0,5.814,5.0,1,2
6158,18328,0.11692844677137873,1.52,4,13,46.06,5.8,29.99,13.14,5.02,0.0,0.0,0.0,1.0,8,3
6160,18330,0.11634671320535198,1.6091666666666666,1,19,30.59333333333333,24.89333333333333,18.7325,10.716666666666669,3.685,0.1358333333333333,11.243333333333332,0.0,12.0,4,7
6161,18342,0.193717277486911,2.1925,7,17,18.0425,31.407499999999995,32.239999999999995,9.555,0.0,2.98,5.7725,0.0,4.0,1,2
6162,18346,0.012216404886561956,0.13,6,9,0.0,2.69,9.9,5.39,0.0,0.0,82.02,0.0,1.0,7,8
6163,18347,0.008726003490401396,33.265,7,11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,7,8
6164,18349,0.06108202443280978,0.0,1,12,10.07,0.0,0.0,0.0,89.93,0.0,0.0,0.0,1.0,0,0
6165,18350,0.08760907504363002,0.632,4,0,10.46,12.611999999999998,18.218,13.85,0.0,0.0,44.85799999999999,0.0,5.0,7,8
6166,18355,0.21698662012798142,8.176666666666666,6,18,11.76,35.833333333333336,16.266666666666666,27.776666666666667,5.3933333333333335,0.0,0.0,0.0,3.0,1,2
6167,18358,0.2914485165794066,3.795,3,11,30.0,0.0,3.865,57.17,4.23,0.28,4.45,0.0,2.0,2,6
6169,18361,0.23560209424083772,8.025,1,9,6.49,53.615,20.575,12.195,7.12,0.0,0.0,0.0,2.0,1,2
6170,18363,0.2600349040139616,9.44,6,10,28.01,18.25,44.48,8.24,1.02,0.0,0.0,0.0,2.0,8,3
6171,18365,0.13089005235602094,11.98,3,11,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,2,6
6172,18367,0.11785922047702152,0.544,1,10,47.676,17.907999999999998,33.636,0.7786666666666666,0.0,0.0,0.0,0.0,15.0,4,7
6173,18382,0.2705061082024433,5.72,1,23,35.37,2.97,25.58,20.44,15.64,0.0,0.0,0.0,1.0,8,3
6174,18383,0.1867364746945899,2.26,1,19,12.8,5.44,25.22,29.82,1.25,0.0,3.95,21.52,1.0,8,3
6175,18384,0.15881326352530542,10.77,1,20,25.88,0.0,23.65,10.11,0.0,0.0,40.36,0.0,1.0,8,3
6176,18385,0.15183246073298431,2.03,4,11,25.96,39.35,34.69,0.0,0.0,0.0,0.0,0.0,1.0,1,2
6177,18386,0.42408376963350786,1.86,3,11,60.61,4.01,25.03,6.99,0.0,3.36,0.0,0.0,1.0,8,3
6178,18387,0.22164048865619546,6.445,6,21,26.695,7.38,21.885,19.425,16.575,0.0,8.035,0.0,2.0,8,3
