InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
553220,21533,RETROSPOT LARGE MILK JUG,3,5/16/2011 9:57,4.95,13319,United Kingdom
553315,21533,RETROSPOT LARGE MILK JUG,12,5/16/2011 12:03,4.25,16705,United Kingdom
553411,21533,RETROSPOT LARGE MILK JUG,6,5/17/2011 9:28,4.95,12714,France
553417,21533,RETROSPOT LARGE MILK JUG,6,5/17/2011 10:08,4.95,13871,United Kingdom
553477,21533,RETROSPOT LARGE MILK JUG,3,5/17/2011 11:46,4.95,14239,United Kingdom
553718,21533,RETROSPOT LARGE MILK JUG,1,5/18/2011 16:14,9.96,NA,United Kingdom
553845,21533,RETROSPOT LARGE MILK JUG,3,5/19/2011 12:38,4.95,17675,United Kingdom
C553877,21533,RETROSPOT LARGE MILK JUG,-1,5/19/2011 14:47,4.95,13319,United Kingdom
553911,21533,RETROSPOT LARGE MILK JUG,2,5/19/2011 19:02,4.95,18168,United Kingdom
554054,21533,RETROSPOT LARGE MILK JUG,1,5/20/2011 15:29,9.96,NA,United Kingdom
554098,21533,RETROSPOT LARGE MILK JUG,2,5/22/2011 13:01,4.95,14769,United Kingdom
554124,21533,RETROSPOT LARGE MILK JUG,3,5/23/2011 8:31,4.95,13339,United Kingdom
554146,21533,RETROSPOT LARGE MILK JUG,3,5/23/2011 10:45,4.95,13479,United Kingdom
554202,21533,RETROSPOT LARGE MILK JUG,2,5/23/2011 12:14,4.95,13546,United Kingdom
554261,21533,RETROSPOT LARGE MILK JUG,1,5/23/2011 12:32,4.95,16033,United Kingdom
554348,21533,RETROSPOT LARGE MILK JUG,3,5/24/2011 8:49,4.95,13523,United Kingdom
554350,21533,RETROSPOT LARGE MILK JUG,4,5/24/2011 8:51,4.95,13523,United Kingdom
554511,21533,RETROSPOT LARGE MILK JUG,1,5/24/2011 15:52,9.96,NA,United Kingdom
554514,21533,RETROSPOT LARGE MILK JUG,1,5/24/2011 15:58,9.96,NA,United Kingdom
554795,21533,RETROSPOT LARGE MILK JUG,6,5/26/2011 12:46,4.95,14210,United Kingdom
554836,21533,RETROSPOT LARGE MILK JUG,3,5/26/2011 16:25,4.95,13015,United Kingdom
554963,21533,RETROSPOT LARGE MILK JUG,3,5/27/2011 15:32,4.95,14625,United Kingdom
554964,21533,RETROSPOT LARGE MILK JUG,2,5/27/2011 15:57,4.95,15867,United Kingdom
554994,21533,RETROSPOT LARGE MILK JUG,1,5/29/2011 14:18,4.95,14606,United Kingdom
554994,21533,RETROSPOT LARGE MILK JUG,1,5/29/2011 14:18,4.95,14606,United Kingdom
554999,21533,RETROSPOT LARGE MILK JUG,1,5/29/2011 15:44,4.95,15547,United Kingdom
555025,21533,RETROSPOT LARGE MILK JUG,3,5/31/2011 11:21,4.95,17648,United Kingdom
555350,21533,RETROSPOT LARGE MILK JUG,3,6/2/2011 12:08,4.95,17652,United Kingdom
555368,21533,RETROSPOT LARGE MILK JUG,3,6/2/2011 14:30,4.95,13437,United Kingdom
555485,21533,RETROSPOT LARGE MILK JUG,3,6/3/2011 12:39,4.95,17722,United Kingdom
555515,21533,RETROSPOT LARGE MILK JUG,1,6/5/2011 10:47,4.95,17690,United Kingdom
555515,21533,RETROSPOT LARGE MILK JUG,1,6/5/2011 10:47,4.95,17690,United Kingdom
555515,21533,RETROSPOT LARGE MILK JUG,1,6/5/2011 10:47,4.95,17690,United Kingdom
555577,21533,RETROSPOT LARGE MILK JUG,3,6/5/2011 15:53,4.95,15301,United Kingdom
555642,21533,RETROSPOT LARGE MILK JUG,3,6/6/2011 13:18,4.95,18248,United Kingdom
555835,21533,RETROSPOT LARGE MILK JUG,1,6/7/2011 12:34,4.95,14525,United Kingdom
555846,21533,RETROSPOT LARGE MILK JUG,3,6/7/2011 13:21,4.95,14180,United Kingdom
556045,21533,RETROSPOT LARGE MILK JUG,3,6/8/2011 12:54,4.95,15764,United Kingdom
556216,21533,RETROSPOT LARGE MILK JUG,3,6/9/2011 14:15,4.95,15252,United Kingdom
556218,21533,RETROSPOT LARGE MILK JUG,3,6/9/2011 14:18,4.95,17731,United Kingdom
556473,21533,RETROSPOT LARGE MILK JUG,2,6/12/2011 12:00,4.95,17265,United Kingdom
556481,21533,RETROSPOT LARGE MILK JUG,1,6/12/2011 13:00,4.95,16115,United Kingdom
556484,21533,RETROSPOT LARGE MILK JUG,2,6/12/2011 13:17,4.95,16938,United Kingdom
556779,21533,RETROSPOT LARGE MILK JUG,5,6/14/2011 12:45,4.95,16774,United Kingdom
556784,21533,RETROSPOT LARGE MILK JUG,1,6/14/2011 13:15,4.95,14461,United Kingdom
556804,21533,RETROSPOT LARGE MILK JUG,12,6/14/2011 15:14,4.25,15125,United Kingdom
556813,21533,RETROSPOT LARGE MILK JUG,1,6/14/2011 17:28,9.96,NA,United Kingdom
557040,21533,RETROSPOT LARGE MILK JUG,3,6/16/2011 14:22,4.95,14243,United Kingdom
557226,21533,RETROSPOT LARGE MILK JUG,3,6/17/2011 13:39,4.95,15805,United Kingdom
557319,21533,RETROSPOT LARGE MILK JUG,3,6/20/2011 8:23,4.95,15076,United Kingdom
C557655,21533,RETROSPOT LARGE MILK JUG,-1,6/21/2011 17:36,4.25,15125,United Kingdom
557782,21533,RETROSPOT LARGE MILK JUG,3,6/22/2011 15:41,4.95,14640,United Kingdom
557793,21533,RETROSPOT LARGE MILK JUG,2,6/22/2011 17:30,4.95,14998,United Kingdom
558113,21533,RETROSPOT LARGE MILK JUG,3,6/27/2011 8:48,4.95,14911,EIRE
558416,21533,RETROSPOT LARGE MILK JUG,2,6/29/2011 10:50,4.95,16059,United Kingdom
558462,21533,RETROSPOT LARGE MILK JUG,2,6/29/2011 15:11,4.95,13982,United Kingdom
558540,21533,RETROSPOT LARGE MILK JUG,6,6/30/2011 12:15,4.95,17706,United Kingdom
540020,21755,LOVE BUILDING BLOCK WORD,6,1/4/2011 12:45,5.95,14462,United Kingdom
540031,21755,LOVE BUILDING BLOCK WORD,6,1/4/2011 13:50,5.95,17975,United Kingdom
540043,21755,LOVE BUILDING BLOCK WORD,4,1/4/2011 14:21,5.95,15164,United Kingdom
540073,21755,LOVE BUILDING BLOCK WORD,18,1/4/2011 14:47,5.45,16814,United Kingdom
540179,21755,LOVE BUILDING BLOCK WORD,2,1/5/2011 12:54,5.95,16033,United Kingdom
540185,21755,LOVE BUILDING BLOCK WORD,3,1/5/2011 13:41,5.95,14653,United Kingdom
540188,21755,LOVE BUILDING BLOCK WORD,3,1/5/2011 13:57,5.95,16771,United Kingdom
540274,21755,LOVE BUILDING BLOCK WORD,6,1/6/2011 11:59,5.95,14618,United Kingdom
540354,21755,LOVE BUILDING BLOCK WORD,6,1/6/2011 14:58,5.95,13576,United Kingdom
540358,21755,LOVE BUILDING BLOCK WORD,18,1/6/2011 15:25,5.45,13599,United Kingdom
540471,21755,LOVE BUILDING BLOCK WORD,12,1/7/2011 14:21,5.95,15601,United Kingdom
540489,21755,LOVE BUILDING BLOCK WORD,3,1/7/2011 16:32,5.95,13593,United Kingdom
540499,21755,LOVE BUILDING BLOCK WORD,2,1/9/2011 10:21,5.95,16923,United Kingdom
540504,21755,LOVE BUILDING BLOCK WORD,2,1/9/2011 11:02,5.95,13668,United Kingdom
540511,21755,LOVE BUILDING BLOCK WORD,1,1/9/2011 11:34,5.95,14472,United Kingdom
540511,21755,LOVE BUILDING BLOCK WORD,1,1/9/2011 11:34,5.95,14472,United Kingdom
540511,21755,LOVE BUILDING BLOCK WORD,3,1/9/2011 11:34,5.95,14472,United Kingdom
540514,21755,LOVE BUILDING BLOCK WORD,1,1/9/2011 11:43,5.95,15708,United Kingdom
540551,21755,LOVE BUILDING BLOCK WORD,1,1/10/2011 9:43,11.87,NA,United Kingdom
540552,21755,LOVE BUILDING BLOCK WORD,3,1/10/2011 9:44,5.95,16350,United Kingdom
540554,21755,LOVE BUILDING BLOCK WORD,3,1/10/2011 9:55,5.95,18171,United Kingdom
540568,21755,LOVE BUILDING BLOCK WORD,1,1/10/2011 11:22,5.95,15039,United Kingdom
540647,21755,LOVE BUILDING BLOCK WORD,3,1/10/2011 14:57,5.95,17406,United Kingdom
540691,21755,LOVE BUILDING BLOCK WORD,9,1/11/2011 8:50,6.6,17450,United Kingdom
540698,21755,LOVE BUILDING BLOCK WORD,20,1/11/2011 9:24,6.6,17450,United Kingdom
540779,21755,LOVE BUILDING BLOCK WORD,3,1/11/2011 11:18,5.95,15346,United Kingdom
540795,21755,LOVE BUILDING BLOCK WORD,3,1/11/2011 12:00,5.95,13078,United Kingdom
540817,21755,LOVE BUILDING BLOCK WORD,3,1/11/2011 12:56,5.95,14209,United Kingdom
540827,21755,LOVE BUILDING BLOCK WORD,2,1/11/2011 14:15,5.95,17569,United Kingdom
540848,21755,LOVE BUILDING BLOCK WORD,1,1/12/2011 9:26,11.87,NA,United Kingdom
540849,21755,LOVE BUILDING BLOCK WORD,3,1/12/2011 9:33,5.95,14270,United Kingdom
540907,21755,LOVE BUILDING BLOCK WORD,3,1/12/2011 11:52,5.95,13488,United Kingdom
540953,21755,LOVE BUILDING BLOCK WORD,1,1/12/2011 13:16,5.95,14587,United Kingdom
540986,21755,LOVE BUILDING BLOCK WORD,3,1/12/2011 16:14,5.95,15291,United Kingdom
541006,21755,LOVE BUILDING BLOCK WORD,6,1/13/2011 10:43,5.95,13993,United Kingdom
541014,21755,LOVE BUILDING BLOCK WORD,3,1/13/2011 11:54,5.95,14085,United Kingdom
541110,21755,LOVE BUILDING BLOCK WORD,1,1/13/2011 15:11,5.95,15916,United Kingdom
541123,21755,LOVE BUILDING BLOCK WORD,3,1/14/2011 9:52,5.95,13385,United Kingdom
541214,21755,LOVE BUILDING BLOCK WORD,3,1/14/2011 13:41,5.95,15570,United Kingdom
541262,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 15:50,5.95,18069,United Kingdom
541262,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 15:50,5.95,18069,United Kingdom
541265,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:23,5.95,17609,United Kingdom
541266,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673,United Kingdom
541266,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673,United Kingdom
541266,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673,United Kingdom
541266,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673,United Kingdom
541266,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673,United Kingdom
541266,21755,LOVE BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673,United Kingdom
541268,21755,LOVE BUILDING BLOCK WORD,2,1/17/2011 10:52,5.95,12872,United Kingdom
541410,21755,LOVE BUILDING BLOCK WORD,6,1/17/2011 16:06,5.95,13089,United Kingdom
541414,21755,LOVE BUILDING BLOCK WORD,1,1/17/2011 16:14,5.95,18212,United Kingdom
541414,21755,LOVE BUILDING BLOCK WORD,1,1/17/2011 16:14,5.95,18212,United Kingdom
541414,21755,LOVE BUILDING BLOCK WORD,1,1/17/2011 16:14,5.95,18212,United Kingdom
541414,21755,LOVE BUILDING BLOCK WORD,1,1/17/2011 16:14,5.95,18212,United Kingdom
541424,21755,LOVE BUILDING BLOCK WORD,1,1/17/2011 17:57,11.63,NA,United Kingdom
541489,21755,LOVE BUILDING BLOCK WORD,3,1/18/2011 13:38,5.95,15023,United Kingdom
541509,21755,LOVE BUILDING BLOCK WORD,1,1/18/2011 16:31,5.95,13263,United Kingdom
541530,21755,LOVE BUILDING BLOCK WORD,3,1/19/2011 10:56,5.95,14769,United Kingdom
541592,21755,LOVE BUILDING BLOCK WORD,1,1/19/2011 15:08,11.63,NA,United Kingdom
541602,21755,LOVE BUILDING BLOCK WORD,1,1/19/2011 17:17,5.95,17231,United Kingdom
541604,21755,LOVE BUILDING BLOCK WORD,1,1/19/2011 17:23,5.95,14572,United Kingdom
541660,21755,LOVE BUILDING BLOCK WORD,3,1/20/2011 12:20,5.95,17787,United Kingdom
541676,21755,LOVE BUILDING BLOCK WORD,3,1/20/2011 14:01,5.95,15379,United Kingdom
541696,21755,LOVE BUILDING BLOCK WORD,1,1/20/2011 18:08,11.63,NA,United Kingdom
541789,21755,LOVE BUILDING BLOCK WORD,27,1/21/2011 13:07,5.45,14088,United Kingdom
541795,21755,LOVE BUILDING BLOCK WORD,2,1/21/2011 13:47,5.95,14692,United Kingdom
541839,21755,LOVE BUILDING BLOCK WORD,6,1/23/2011 11:15,5.95,17769,United Kingdom
541842,21755,LOVE BUILDING BLOCK WORD,2,1/23/2011 12:07,5.95,16085,United Kingdom
541855,21755,LOVE BUILDING BLOCK WORD,1,1/23/2011 14:59,5.95,13742,United Kingdom
542102,21755,LOVE BUILDING BLOCK WORD,18,1/25/2011 13:26,5.45,12744,Singapore
542105,21755,LOVE BUILDING BLOCK WORD,2,1/25/2011 13:35,5.95,12854,United Kingdom
542107,21755,LOVE BUILDING BLOCK WORD,1,1/25/2011 13:38,5.95,16222,United Kingdom
542107,21755,LOVE BUILDING BLOCK WORD,1,1/25/2011 13:38,5.95,16222,United Kingdom
542110,21755,LOVE BUILDING BLOCK WORD,3,1/25/2011 13:46,5.95,14189,United Kingdom
542221,21755,LOVE BUILDING BLOCK WORD,2,1/26/2011 12:40,5.95,14978,United Kingdom
542231,21755,LOVE BUILDING BLOCK WORD,4,1/26/2011 13:40,5.95,16714,United Kingdom
542246,21755,LOVE BUILDING BLOCK WORD,3,1/26/2011 15:31,5.95,15227,United Kingdom
542277,21755,LOVE BUILDING BLOCK WORD,9,1/27/2011 10:30,5.95,14440,United Kingdom
542354,21755,LOVE BUILDING BLOCK WORD,3,1/27/2011 12:19,5.95,14709,United Kingdom
542360,21755,LOVE BUILDING BLOCK WORD,2,1/27/2011 12:40,5.95,14701,United Kingdom
542374,21755,LOVE BUILDING BLOCK WORD,3,1/27/2011 13:40,5.95,15696,United Kingdom
542541,21755,LOVE BUILDING BLOCK WORD,2,1/28/2011 14:25,11.63,NA,United Kingdom
542595,21755,LOVE BUILDING BLOCK WORD,3,1/30/2011 10:19,5.95,14040,United Kingdom
542597,21755,LOVE BUILDING BLOCK WORD,1,1/30/2011 10:33,5.95,16326,United Kingdom
542607,21755,LOVE BUILDING BLOCK WORD,3,1/30/2011 13:48,5.95,13148,United Kingdom
542614,21755,LOVE BUILDING BLOCK WORD,6,1/30/2011 14:37,5.95,15708,United Kingdom
542617,21755,LOVE BUILDING BLOCK WORD,1,1/30/2011 15:48,5.95,17463,United Kingdom
542619,21755,LOVE BUILDING BLOCK WORD,6,1/30/2011 15:54,5.95,13869,United Kingdom
542623,21755,LOVE BUILDING BLOCK WORD,4,1/31/2011 9:41,5.95,17239,United Kingdom
542716,21755,LOVE BUILDING BLOCK WORD,4,1/31/2011 14:02,5.95,16407,United Kingdom
542789,21755,LOVE BUILDING BLOCK WORD,18,2/1/2011 10:38,5.45,17511,United Kingdom
542791,21755,LOVE BUILDING BLOCK WORD,2,2/1/2011 10:47,5.95,15039,United Kingdom
542806,21755,LOVE BUILDING BLOCK WORD,10,2/1/2011 11:20,5.95,12836,United Kingdom
542890,21755,LOVE BUILDING BLOCK WORD,2,2/1/2011 13:25,5.95,15311,United Kingdom
542898,21755,LOVE BUILDING BLOCK WORD,1,2/1/2011 14:01,5.95,16110,United Kingdom
542932,21755,LOVE BUILDING BLOCK WORD,6,2/2/2011 10:54,5.95,13089,United Kingdom
543006,21755,LOVE BUILDING BLOCK WORD,10,2/2/2011 12:53,5.95,17975,United Kingdom
543022,21755,LOVE BUILDING BLOCK WORD,4,2/2/2011 14:37,5.95,16771,United Kingdom
543053,21755,LOVE BUILDING BLOCK WORD,1,2/3/2011 10:26,5.95,17362,United Kingdom
543113,21755,LOVE BUILDING BLOCK WORD,3,2/3/2011 13:06,5.95,13047,United Kingdom
543120,21755,LOVE BUILDING BLOCK WORD,6,2/3/2011 13:53,5.95,13668,United Kingdom
543125,21755,LOVE BUILDING BLOCK WORD,1,2/3/2011 14:41,5.95,17214,United Kingdom
543161,21755,LOVE BUILDING BLOCK WORD,3,2/3/2011 17:01,5.95,14497,United Kingdom
543186,21755,LOVE BUILDING BLOCK WORD,18,2/4/2011 11:40,5.45,17929,United Kingdom
543279,21755,LOVE BUILDING BLOCK WORD,2,2/6/2011 14:46,5.95,17105,United Kingdom
543294,21755,LOVE BUILDING BLOCK WORD,1,2/7/2011 11:39,5.95,17849,United Kingdom
543345,21755,LOVE BUILDING BLOCK WORD,3,2/7/2011 12:29,11.63,NA,United Kingdom
543355,21755,LOVE BUILDING BLOCK WORD,2,2/7/2011 13:50,5.95,16033,United Kingdom
543370,21755,LOVE BUILDING BLOCK WORD,3,2/7/2011 14:51,5.95,12359,Cyprus
543371,21755,LOVE BUILDING BLOCK WORD,2,2/7/2011 14:53,5.95,14048,United Kingdom
543399,21755,LOVE BUILDING BLOCK WORD,1,2/8/2011 11:07,11.63,NA,United Kingdom
543458,21755,LOVE BUILDING BLOCK WORD,2,2/8/2011 13:28,5.95,14587,United Kingdom
543467,21755,LOVE BUILDING BLOCK WORD,2,2/8/2011 14:35,11.63,NA,United Kingdom
543590,21755,LOVE BUILDING BLOCK WORD,2,2/10/2011 11:44,5.95,17377,United Kingdom
543597,21755,LOVE BUILDING BLOCK WORD,3,2/10/2011 12:32,5.95,12857,United Kingdom
543626,21755,LOVE BUILDING BLOCK WORD,3,2/10/2011 15:40,5.95,15796,United Kingdom
543660,21755,LOVE BUILDING BLOCK WORD,1,2/11/2011 10:40,11.63,NA,United Kingdom
543736,21755,LOVE BUILDING BLOCK WORD,12,2/11/2011 12:36,5.95,15044,United Kingdom
543748,21755,LOVE BUILDING BLOCK WORD,12,2/11/2011 13:54,5.95,12913,United Kingdom
543799,21755,LOVE BUILDING BLOCK WORD,4,2/13/2011 11:22,5.95,17236,United Kingdom
543802,21755,LOVE BUILDING BLOCK WORD,2,2/13/2011 12:03,5.95,13742,United Kingdom
543826,21755,LOVE BUILDING BLOCK WORD,1,2/14/2011 9:41,11.63,NA,United Kingdom
543909,21755,LOVE BUILDING BLOCK WORD,1,2/14/2011 12:32,11.63,NA,United Kingdom
544112,21755,LOVE BUILDING BLOCK WORD,2,2/16/2011 11:37,5.95,15039,United Kingdom
544153,21755,LOVE BUILDING BLOCK WORD,1,2/16/2011 12:11,5.95,15356,United Kingdom
544156,21755,LOVE BUILDING BLOCK WORD,3,2/16/2011 12:33,5.95,12352,Norway
544161,21755,LOVE BUILDING BLOCK WORD,3,2/16/2011 12:59,5.95,16875,United Kingdom
544210,21755,LOVE BUILDING BLOCK WORD,3,2/17/2011 11:01,5.95,14911,EIRE
544286,21755,LOVE BUILDING BLOCK WORD,2,2/17/2011 12:29,5.95,13151,United Kingdom
544341,21755,LOVE BUILDING BLOCK WORD,3,2/18/2011 9:43,5.95,13012,United Kingdom
544398,21755,LOVE BUILDING BLOCK WORD,2,2/18/2011 12:27,5.95,15311,United Kingdom
544434,21755,LOVE BUILDING BLOCK WORD,1,2/18/2011 16:12,11.63,NA,United Kingdom
544453,21755,LOVE BUILDING BLOCK WORD,2,2/20/2011 13:06,5.95,17214,United Kingdom
544467,21755,LOVE BUILDING BLOCK WORD,1,2/20/2011 15:51,5.95,14502,United Kingdom
544592,21755,LOVE BUILDING BLOCK WORD,2,2/21/2011 15:30,5.95,16775,United Kingdom
544599,21755,LOVE BUILDING BLOCK WORD,1,2/21/2011 18:15,11.63,NA,United Kingdom
544796,21755,LOVE BUILDING BLOCK WORD,3,2/23/2011 13:37,5.95,16208,United Kingdom
544808,21755,LOVE BUILDING BLOCK WORD,1,2/23/2011 15:11,5.95,14562,United Kingdom
544895,21755,LOVE BUILDING BLOCK WORD,3,2/24/2011 12:22,5.95,14189,United Kingdom
544903,21755,LOVE BUILDING BLOCK WORD,3,2/24/2011 13:43,5.95,18065,United Kingdom
544916,21755,LOVE BUILDING BLOCK WORD,2,2/24/2011 15:42,5.95,17377,United Kingdom
544928,21755,LOVE BUILDING BLOCK WORD,1,2/24/2011 18:07,11.63,NA,United Kingdom
545015,21755,LOVE BUILDING BLOCK WORD,3,2/25/2011 13:40,5.95,13742,United Kingdom
545045,21755,LOVE BUILDING BLOCK WORD,4,2/27/2011 11:40,5.95,15708,United Kingdom
545045,21755,LOVE BUILDING BLOCK WORD,2,2/27/2011 11:40,5.95,15708,United Kingdom
545064,21755,LOVE BUILDING BLOCK WORD,3,2/27/2011 14:29,5.95,13636,United Kingdom
545085,21755,LOVE BUILDING BLOCK WORD,1,2/28/2011 11:19,5.95,15039,United Kingdom
545085,21755,LOVE BUILDING BLOCK WORD,2,2/28/2011 11:19,5.95,15039,United Kingdom
545152,21755,LOVE BUILDING BLOCK WORD,3,2/28/2011 12:47,5.95,15227,United Kingdom
545288,21755,LOVE BUILDING BLOCK WORD,2,3/1/2011 11:48,5.95,15311,United Kingdom
545289,21755,LOVE BUILDING BLOCK WORD,3,3/1/2011 11:55,5.95,14732,United Kingdom
545398,21755,LOVE BUILDING BLOCK WORD,12,3/2/2011 11:43,5.95,13722,United Kingdom
545399,21755,LOVE BUILDING BLOCK WORD,3,3/2/2011 11:48,5.95,14934,Channel Islands
545653,21755,LOVE BUILDING BLOCK WORD,2,3/4/2011 13:39,5.95,15311,United Kingdom
545667,21755,LOVE BUILDING BLOCK WORD,1,3/4/2011 16:07,11.63,NA,United Kingdom
545669,21755,LOVE BUILDING BLOCK WORD,3,3/6/2011 10:05,5.95,17243,United Kingdom
545681,21755,LOVE BUILDING BLOCK WORD,4,3/6/2011 11:28,5.95,16923,United Kingdom
545686,21755,LOVE BUILDING BLOCK WORD,2,3/6/2011 12:09,5.95,18211,United Kingdom
545690,21755,LOVE BUILDING BLOCK WORD,1,3/6/2011 12:46,5.95,13263,United Kingdom
545701,21755,LOVE BUILDING BLOCK WORD,1,3/6/2011 15:17,5.95,17107,United Kingdom
545872,21755,LOVE BUILDING BLOCK WORD,2,3/7/2011 14:51,5.95,15752,United Kingdom
545890,21755,LOVE BUILDING BLOCK WORD,3,3/7/2011 16:39,5.95,16782,United Kingdom
545995,21755,LOVE BUILDING BLOCK WORD,3,3/8/2011 13:54,5.95,15023,United Kingdom
545999,21755,LOVE BUILDING BLOCK WORD,6,3/8/2011 14:44,5.95,13089,United Kingdom
546007,21755,LOVE BUILDING BLOCK WORD,1,3/8/2011 15:34,11.63,NA,United Kingdom
546252,21755,LOVE BUILDING BLOCK WORD,3,3/10/2011 14:42,5.95,14930,Channel Islands
546378,21755,LOVE BUILDING BLOCK WORD,6,3/11/2011 12:17,5.95,14329,United Kingdom
546426,21755,LOVE BUILDING BLOCK WORD,1,3/13/2011 13:46,5.95,13708,United Kingdom
546465,21755,LOVE BUILDING BLOCK WORD,6,3/14/2011 10:57,5.95,14395,United Kingdom
546528,21755,LOVE BUILDING BLOCK WORD,2,3/14/2011 13:04,5.95,15311,United Kingdom
546542,21755,LOVE BUILDING BLOCK WORD,1,3/14/2011 15:13,5.95,13263,United Kingdom
546875,21755,LOVE BUILDING BLOCK WORD,6,3/17/2011 16:38,5.95,12514,Italy
546983,21755,LOVE BUILDING BLOCK WORD,3,3/18/2011 12:27,5.95,16626,United Kingdom
547386,21755,LOVE BUILDING BLOCK WORD,1,3/22/2011 15:52,11.63,NA,United Kingdom
547535,21755,LOVE BUILDING BLOCK WORD,3,3/23/2011 15:07,5.95,16250,United Kingdom
547547,21755,LOVE BUILDING BLOCK WORD,1,3/23/2011 15:30,11.63,NA,United Kingdom
547656,21755,LOVE BUILDING BLOCK WORD,1,3/24/2011 12:53,5.95,13263,United Kingdom
547664,21755,LOVE BUILDING BLOCK WORD,1,3/24/2011 13:16,5.95,13069,United Kingdom
547850,21755,LOVE BUILDING BLOCK WORD,2,3/27/2011 12:06,5.95,14472,United Kingdom
547922,21755,LOVE BUILDING BLOCK WORD,3,3/28/2011 13:32,5.95,15624,United Kingdom
548188,21755,LOVE BUILDING BLOCK WORD,1,3/29/2011 15:12,5.95,13263,United Kingdom
548194,21755,LOVE BUILDING BLOCK WORD,1,3/29/2011 15:30,11.63,NA,United Kingdom
548255,21755,LOVE BUILDING BLOCK WORD,3,3/30/2011 10:46,5.95,13078,United Kingdom
548329,21755,LOVE BUILDING BLOCK WORD,18,3/30/2011 13:14,5.45,16584,United Kingdom
548331,21755,LOVE BUILDING BLOCK WORD,3,3/30/2011 13:28,5.95,13047,United Kingdom
548373,21755,LOVE BUILDING BLOCK WORD,2,3/30/2011 16:34,11.63,NA,United Kingdom
548404,21755,LOVE BUILDING BLOCK WORD,3,3/31/2011 9:38,5.95,16398,United Kingdom
548497,21755,LOVE BUILDING BLOCK WORD,3,3/31/2011 13:43,5.95,13089,United Kingdom
548516,21755,LOVE BUILDING BLOCK WORD,1,3/31/2011 16:28,11.63,NA,United Kingdom
548561,21755,LOVE BUILDING BLOCK WORD,3,4/1/2011 10:11,5.95,16609,United Kingdom
548610,21755,LOVE BUILDING BLOCK WORD,2,4/1/2011 11:28,5.95,15860,United Kingdom
548622,21755,LOVE BUILDING BLOCK WORD,3,4/1/2011 12:09,5.95,13636,United Kingdom
548648,21755,LOVE BUILDING BLOCK WORD,6,4/1/2011 13:20,5.95,12949,United Kingdom
548735,21755,LOVE BUILDING BLOCK WORD,1,4/4/2011 10:52,5.95,15039,United Kingdom
548860,21755,LOVE BUILDING BLOCK WORD,1,4/4/2011 13:38,5.95,13263,United Kingdom
548863,21755,LOVE BUILDING BLOCK WORD,1,4/4/2011 13:57,5.95,15311,United Kingdom
548869,21755,LOVE BUILDING BLOCK WORD,2,4/4/2011 14:31,5.95,17114,United Kingdom
548892,21755,LOVE BUILDING BLOCK WORD,3,4/4/2011 15:35,5.95,18044,United Kingdom
548893,21755,LOVE BUILDING BLOCK WORD,1,4/4/2011 15:54,11.63,NA,United Kingdom
548898,21755,LOVE BUILDING BLOCK WORD,1,4/4/2011 16:28,5.95,17214,United Kingdom
549012,21755,LOVE BUILDING BLOCK WORD,3,4/5/2011 14:51,5.95,16394,United Kingdom
549099,21755,LOVE BUILDING BLOCK WORD,1,4/6/2011 11:07,5.95,16241,United Kingdom
549155,21755,LOVE BUILDING BLOCK WORD,1,4/6/2011 17:08,11.63,NA,United Kingdom
549237,21755,LOVE BUILDING BLOCK WORD,3,4/7/2011 11:29,5.95,13950,United Kingdom
549238,21755,LOVE BUILDING BLOCK WORD,2,4/7/2011 11:30,5.95,14667,United Kingdom
549275,21755,LOVE BUILDING BLOCK WORD,1,4/7/2011 13:09,5.95,15916,United Kingdom
549291,21755,LOVE BUILDING BLOCK WORD,1,4/7/2011 19:05,5.95,16261,United Kingdom
549440,21755,LOVE BUILDING BLOCK WORD,3,4/8/2011 12:42,5.95,17162,United Kingdom
549525,21755,LOVE BUILDING BLOCK WORD,1,4/8/2011 15:44,11.63,NA,United Kingdom
549567,21755,LOVE BUILDING BLOCK WORD,2,4/10/2011 15:07,5.95,13632,United Kingdom
549568,21755,LOVE BUILDING BLOCK WORD,2,4/10/2011 15:09,5.95,15665,United Kingdom
549571,21755,LOVE BUILDING BLOCK WORD,3,4/10/2011 15:25,5.95,15655,United Kingdom
549579,21755,LOVE BUILDING BLOCK WORD,3,4/11/2011 9:18,5.95,15780,United Kingdom
549937,21755,LOVE BUILDING BLOCK WORD,10,4/13/2011 11:40,5.95,15046,United Kingdom
549964,21755,LOVE BUILDING BLOCK WORD,3,4/13/2011 14:12,5.95,13122,United Kingdom
550000,21755,LOVE BUILDING BLOCK WORD,3,4/14/2011 9:18,5.95,17058,United Kingdom
